Source,Predicate,Target
http://example.org/fraud#Account_A010,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Device_D039,http://example.org/fraud#geolocation,"8.9402, 51.7404"
http://example.org/fraud#Account_A006,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Account_A019,http://example.org/fraud#balance,420.66
http://example.org/fraud#Account_A024,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#User_U063,http://example.org/fraud#ipAddress,172.17.185.40
http://example.org/fraud#Device_D070,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D022,http://example.org/fraud#geolocation,"83.1434, 6.4198"
http://example.org/fraud#Account_A066,http://example.org/fraud#balance,2632.4
http://example.org/fraud#Transaction_T029,http://example.org/fraud#location,North Annemouth
http://example.org/fraud#Device_D048,http://example.org/fraud#lastUsedTimestamp,2025-01-27 03:45:59
http://example.org/fraud#Account_A038,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U038
http://example.org/fraud#User_U066,http://example.org/fraud#name,Wesley Case
http://example.org/fraud#User_U004,http://example.org/fraud#address,"742 Travis Shoal Suite 484, Stevenstad, NM 57739"
http://example.org/fraud#Account_A047,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U047
http://example.org/fraud#Device_D058,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#User_U057,http://example.org/fraud#dateJoined,2025-01-07T00:00:00
http://example.org/fraud#Transaction_T033,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T075,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T017,http://example.org/fraud#amount,1382.29
http://example.org/fraud#User_U051,http://example.org/fraud#email,mpayne@gmail.com
http://example.org/fraud#User_U085,http://example.org/fraud#dateJoined,2025-01-16T00:00:00
http://example.org/fraud#Device_D043,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#User_U085,http://example.org/fraud#email,parksnicholas@gordon.com
http://example.org/fraud#Account_A055,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T007,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A023,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T020,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Account_A058,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T042,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M016
http://example.org/fraud#Device_D070,http://example.org/fraud#lastUsedTimestamp,2025-01-21 12:11:38
http://example.org/fraud#Transaction_T084,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Account_A009,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#User_U002,http://example.org/fraud#name,Amy Arias
http://example.org/fraud#Account_A085,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T061,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A012
http://example.org/fraud#Transaction_T040,http://example.org/fraud#timestamp,2025-01-25 06:18:14
http://example.org/fraud#Account_A023,http://example.org/fraud#accountType,Checking
http://example.org/fraud#User_U089,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A072,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U072
http://example.org/fraud#Transaction_T064,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A061,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Account_A099,http://example.org/fraud#balance,2205.1
http://example.org/fraud#Device_D081,http://example.org/fraud#geolocation,"49.0814, -9.8022"
http://example.org/fraud#User_U016,http://example.org/fraud#address,"7715 Jeremy Branch Apt. 417, Brownville, NJ 54658"
http://example.org/fraud#User_U042,http://example.org/fraud#dateJoined,2025-01-27T00:00:00
http://example.org/fraud#User_U058,http://example.org/fraud#name,Olivia Howell
http://example.org/fraud#User_U091,http://example.org/fraud#dateJoined,2025-02-06T00:00:00
http://example.org/fraud#Device_D002,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T040,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U068,http://example.org/fraud#address,"341 Ashley Shoal, East Oliviaport, VA 36525"
http://example.org/fraud#Account_A047,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U032,http://example.org/fraud#ipAddress,172.26.112.155
http://example.org/fraud#Transaction_T060,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A039
http://example.org/fraud#Transaction_T039,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U028,http://example.org/fraud#phone,2930091279
http://example.org/fraud#Device_D022,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Account_A050,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U050
http://example.org/fraud#Transaction_T023,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A072
http://example.org/fraud#Transaction_T085,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Device_D023,http://example.org/fraud#lastUsedTimestamp,2025-02-02 17:34:31
http://example.org/fraud#Account_A036,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Account_A018,http://example.org/fraud#balance,7888.47
http://example.org/fraud#Account_A095,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#User_U081,http://example.org/fraud#address,"PSC 9850, Box 9592, APO AP 92503"
http://example.org/fraud#User_U055,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T081,http://example.org/fraud#location,Rodriguezville
http://example.org/fraud#Merchant_M018,http://example.org/fraud#location,East Billyborough
http://example.org/fraud#Transaction_T072,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U047,http://example.org/fraud#address,"25557 Danielle Extensions Apt. 235, South Josephmouth, SD 87609"
http://example.org/fraud#Transaction_T061,http://example.org/fraud#location,North Andrea
http://example.org/fraud#User_U008,http://example.org/fraud#dateJoined,2025-01-27T00:00:00
http://example.org/fraud#User_U100,http://example.org/fraud#dateJoined,2025-01-16T00:00:00
http://example.org/fraud#Transaction_T081,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Merchant_M015,http://example.org/fraud#category,Travel
http://example.org/fraud#Merchant_M017,http://example.org/fraud#category,Grocery
http://example.org/fraud#Device_D065,http://example.org/fraud#lastUsedTimestamp,2025-01-21 23:58:16
http://example.org/fraud#Transaction_T005,http://example.org/fraud#location,North Sarahstad
http://example.org/fraud#Account_A067,http://example.org/fraud#balance,3651.45
http://example.org/fraud#User_U072,http://example.org/fraud#ipAddress,172.30.55.36
http://example.org/fraud#User_U025,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Device_D034,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#User_U095,http://example.org/fraud#phone,010-017-7463x1147
http://example.org/fraud#Account_A076,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D099,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#Transaction_T094,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#User_U066,http://example.org/fraud#email,greenjulie@hotmail.com
http://example.org/fraud#Device_D055,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U063,http://example.org/fraud#email,rojasshane@gmail.com
http://example.org/fraud#User_U058,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A020,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Account_A058,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U058
http://example.org/fraud#Transaction_T019,http://example.org/fraud#location,South Marcusland
http://example.org/fraud#User_U031,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Device_D082,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T062,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M015
http://example.org/fraud#Merchant_M002,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Transaction_T010,http://example.org/fraud#location,New Jack
http://example.org/fraud#User_U016,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A074,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D090,http://example.org/fraud#lastUsedTimestamp,2025-01-23 09:39:03
http://example.org/fraud#Account_A090,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#User_U037,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Device_D002,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A074,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Account_A037,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Device_D010,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#User_U039,http://example.org/fraud#phone,982-822-8413
http://example.org/fraud#User_U055,http://example.org/fraud#dateJoined,2025-01-19T00:00:00
http://example.org/fraud#Account_A048,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U048
http://example.org/fraud#Account_A064,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U064
http://example.org/fraud#User_U052,http://example.org/fraud#name,Amy Cochran
http://example.org/fraud#User_U073,http://example.org/fraud#address,"46591 Dana Rapids Suite 835, Smithhaven, AZ 15735"
http://example.org/fraud#Transaction_T046,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M014
http://example.org/fraud#Transaction_T080,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M010
http://example.org/fraud#User_U007,http://example.org/fraud#ipAddress,192.168.254.181
http://example.org/fraud#User_U023,http://example.org/fraud#email,sellis@gmail.com
http://example.org/fraud#User_U035,http://example.org/fraud#address,"4364 Long Curve Suite 678, South Paulview, WY 25838"
http://example.org/fraud#Merchant_M004,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#User_U054,http://example.org/fraud#address,"97186 Barbara Shore, Lake Nicole, TX 12673"
http://example.org/fraud#Account_A056,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Transaction_T067,http://example.org/fraud#timestamp,2025-01-02 19:40:43
http://example.org/fraud#Device_D068,http://example.org/fraud#geolocation,"34.1249, 154.2344"
http://example.org/fraud#Device_D092,http://example.org/fraud#lastUsedTimestamp,2025-02-06 12:04:44
http://example.org/fraud#Account_A045,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U045
http://example.org/fraud#User_U062,http://example.org/fraud#dateJoined,2025-01-15T00:00:00
http://example.org/fraud#User_U087,http://example.org/fraud#email,fletcherjason@hotmail.com
http://example.org/fraud#Device_D050,http://example.org/fraud#geolocation,"61.6797, 44.9553"
http://example.org/fraud#User_U067,http://example.org/fraud#name,Terry Brown
http://example.org/fraud#Transaction_T036,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T053,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M020
http://example.org/fraud#Transaction_T091,http://example.org/fraud#location,Crawfordhaven
http://example.org/fraud#Device_D064,http://example.org/fraud#geolocation,"89.4985, -175.9826"
http://example.org/fraud#Transaction_T032,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M007
http://example.org/fraud#Transaction_T006,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M017
http://example.org/fraud#User_U036,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A025,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Account_A031,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Transaction_T022,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D087,http://example.org/fraud#lastUsedTimestamp,2025-01-19 15:31:33
http://example.org/fraud#Transaction_T027,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Merchant_M015,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Account_A032,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#User_U100,http://example.org/fraud#email,romeropatricia@yahoo.com
http://example.org/fraud#Device_D041,http://example.org/fraud#lastUsedTimestamp,2025-02-03 22:24:00
http://example.org/fraud#User_U003,http://example.org/fraud#name,Catherine Harvey
http://example.org/fraud#Device_D089,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Device_D094,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
